Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_2,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_2.1,Gnd_3.1,Gnd_7.1,Gear_7,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear_up
644.0,.OH-LXA,? (6),143.0,0.22,1.05,0.4,256,3432,3363,61178,20.5,0.53,689,684,1.096,1.086,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6795.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
644.25,.OH-LXA,? (6),143.0,0.22,1.41,0.4,256,3432,3363,61178,20.5,0.53,689,684,1.096,1.086,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6795.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
644.5,.OH-LXA,? (6),143.0,0.22,1.76,0.4,256,3432,3363,61178,20.5,0.53,689,684,1.096,1.086,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6795.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
644.75,.OH-LXA,? (6),143.0,0.22,2.11,0.4,256,3432,3363,61178,20.5,0.53,689,684,1.096,1.086,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6795.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
645.0,.OH-LXA,? (6),144.5,0.22,2.81,0.7,240,3436,3374,61178,20.5,0.53,689,686,1.096,1.088,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6810.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
645.25,.OH-LXA,? (6),144.5,0.22,3.16,0.7,240,3436,3374,61178,20.5,0.53,689,686,1.096,1.088,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6810.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
645.5,.OH-LXA,? (6),144.5,0.22,3.87,0.7,240,3436,3374,61178,20.5,0.53,689,686,1.096,1.088,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6810.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
645.75,.OH-LXA,? (6),144.5,0.22,4.22,0.7,240,3436,3374,61178,20.5,0.53,689,686,1.096,1.088,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6810.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
646.0,.OH-LXA,? (6),147.6,0.22,4.57,1.1,232,3439,3370,61160,20.5,1.93,691,687,1.096,1.09,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6809.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
646.25,.OH-LXA,? (6),147.6,0.22,4.92,1.1,232,3439,3370,61160,20.5,1.93,691,687,1.096,1.09,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6809.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
646.5,.OH-LXA,? (6),147.6,0.22,5.27,1.4,232,3439,3370,61160,20.5,1.93,691,687,1.096,1.09,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6809.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
646.75,.OH-LXA,? (6),147.6,0.22,5.63,1.4,232,3439,3370,61160,20.5,1.93,691,687,1.096,1.09,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6809.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
647.0,.OH-LXA,? (6),151.1,0.22,5.98,2.5,220,3447,3370,61160,20.8,1.93,692,688,1.098,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
647.25,.OH-LXA,? (6),151.1,0.22,6.68,2.5,220,3447,3370,61160,20.8,1.93,692,688,1.098,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
647.5,.OH-LXA,? (6),151.1,0.22,7.03,1.8,220,3447,3370,61160,20.8,1.93,692,688,1.098,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
647.75,.OH-LXA,? (6),151.1,0.22,7.73,1.8,220,3447,3370,61160,20.8,1.93,692,688,1.098,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
648.0,.OH-LXA,? (6),150.8,0.23,8.44,0.0,220,3454,3376,61160,20.8,1.93,693,689,1.1,1.094,85.4,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6830.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
648.25,.OH-LXA,? (6),150.8,0.23,9.14,0.0,220,3454,3376,61160,20.8,1.93,693,689,1.1,1.094,85.4,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6830.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
648.5,.OH-LXA,? (6),150.8,0.23,9.49,-1.1,220,3454,3376,61160,20.8,1.93,693,689,1.1,1.094,85.4,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6830.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
648.75,.OH-LXA,? (6),150.8,0.23,9.49,-1.1,220,3454,3376,61160,20.8,1.93,693,689,1.1,1.094,85.4,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6830.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
649.0,.OH-LXA,? (6),152.6,0.23,9.49,0.0,244,3447,3381,61160,21.3,1.93,694,691,1.098,1.09,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.2,0.0,6.3,6.7,6.8,0,6828.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
649.25,.OH-LXA,? (6),152.6,0.23,9.84,0.0,244,3447,3381,61160,21.3,1.93,694,691,1.098,1.09,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.2,0.0,6.3,6.7,6.8,0,6828.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
649.5,.OH-LXA,? (6),152.6,0.23,9.84,2.1,244,3447,3381,61160,21.3,1.93,694,691,1.098,1.09,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.2,0.0,6.3,6.7,6.8,0,6828.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
649.75,.OH-LXA,? (6),152.6,0.23,10.2,2.1,244,3447,3381,61160,21.3,1.93,694,691,1.098,1.09,85.3,85.3,96.5,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.2,0.0,6.3,6.7,6.8,0,6828.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
650.0,.OH-LXA,? (6),159.4,0.23,10.2,2.8,268,3463,3389,61160,21.3,2.02,696,692,1.104,1.092,85.3,85.3,96.6,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.3,0.1,0,6852.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
650.25,.OH-LXA,? (6),159.4,0.23,10.55,2.8,268,3463,3389,61160,21.3,2.02,696,692,1.104,1.092,85.3,85.3,96.6,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.3,0.1,0,6852.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
650.5,.OH-LXA,? (6),159.4,0.23,10.55,2.8,268,3463,3389,61160,21.3,2.02,696,692,1.104,1.092,85.3,85.3,96.6,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.3,0.1,0,6852.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
650.75,.OH-LXA,? (6),159.4,0.23,10.55,2.8,268,3463,3389,61160,21.3,2.02,696,692,1.104,1.092,85.3,85.3,96.6,96.6,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.3,0.1,0,6852.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
651.0,.OH-LXA,? (6),159.8,0.23,10.9,2.8,292,3456,3381,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6837.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
651.25,.OH-LXA,? (6),159.8,0.23,10.9,2.8,292,3456,3381,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6837.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
651.5,.OH-LXA,? (6),159.8,0.23,11.25,2.1,292,3456,3381,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6837.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
651.75,.OH-LXA,? (6),159.8,0.23,11.25,2.1,292,3456,3381,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6837.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
652.0,.OH-LXA,? (6),163.4,0.25,11.6,1.8,316,3454,3389,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6843.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
652.25,.OH-LXA,? (6),163.4,0.25,11.95,1.8,316,3454,3389,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6843.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
652.5,.OH-LXA,? (6),163.4,0.25,11.95,1.8,316,3454,3389,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6843.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
652.75,.OH-LXA,? (6),163.4,0.25,12.3,1.8,316,3454,3389,61160,21.0,2.02,697,693,1.1,1.092,85.3,85.3,96.5,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6843.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
653.0,.OH-LXA,? (6),167.9,0.25,12.66,0.7,344,3456,3376,61160,21.0,2.02,698,694,1.1,1.092,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6832.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
653.25,.OH-LXA,? (6),167.9,0.25,12.66,0.7,344,3456,3376,61160,21.0,2.02,698,694,1.1,1.092,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6832.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
653.5,.OH-LXA,? (6),167.9,0.25,13.01,0.0,344,3456,3376,61160,21.0,2.02,698,694,1.1,1.092,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6832.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
653.75,.OH-LXA,? (6),167.9,0.25,13.36,0.0,344,3456,3376,61160,21.0,2.02,698,694,1.1,1.092,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6832.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
654.0,.OH-LXA,? (6),166.0,0.25,13.71,0.7,368,3447,3374,61142,21.0,1.93,699,694,1.1,1.09,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6821.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
654.25,.OH-LXA,? (6),166.0,0.25,14.06,0.7,368,3447,3374,61142,21.0,1.93,699,694,1.1,1.09,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6821.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
654.5,.OH-LXA,? (6),166.0,0.25,14.41,0.7,368,3447,3374,61142,21.0,1.93,699,694,1.1,1.09,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6821.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
654.75,.OH-LXA,? (6),166.0,0.25,14.77,0.7,368,3447,3374,61142,21.0,1.93,699,694,1.1,1.09,85.3,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6821.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
655.0,.OH-LXA,? (6),164.0,0.25,15.47,-0.4,408,3465,3376,61142,20.8,1.93,700,695,1.102,1.092,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6841.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
655.25,.OH-LXA,? (6),164.0,0.25,15.82,-0.4,408,3465,3376,61142,20.8,1.93,700,695,1.102,1.092,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6841.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
655.5,.OH-LXA,? (6),164.0,0.25,15.82,-0.4,408,3465,3376,61142,20.8,1.93,700,695,1.102,1.092,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6841.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
655.75,.OH-LXA,? (6),164.0,0.25,16.17,-0.4,408,3465,3376,61142,20.8,1.93,700,695,1.102,1.092,85.4,85.3,96.4,96.5,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6841.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
656.0,.OH-LXA,? (6),163.8,0.25,16.17,-0.4,448,3448,3369,61142,20.8,1.93,700,696,1.1,1.092,85.3,85.4,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
656.25,.OH-LXA,? (6),163.8,0.25,16.17,-0.4,448,3448,3369,61142,20.8,1.93,700,696,1.1,1.092,85.3,85.4,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
656.5,.OH-LXA,? (6),163.8,0.25,16.52,-1.1,448,3448,3369,61142,20.8,1.93,700,696,1.1,1.092,85.3,85.4,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
656.75,.OH-LXA,? (6),163.8,0.25,16.17,-1.1,448,3448,3369,61142,20.8,1.93,700,696,1.1,1.092,85.3,85.4,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
657.0,.OH-LXA,? (6),162.8,0.25,16.17,-1.4,492,3450,3381,61142,20.3,1.93,701,697,1.1,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6831.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
657.25,.OH-LXA,? (6),162.8,0.25,16.17,-1.4,492,3450,3381,61142,20.3,1.93,701,697,1.1,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6831.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
657.5,.OH-LXA,? (6),162.8,0.25,16.17,-1.4,492,3450,3381,61142,20.3,1.93,701,697,1.1,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6831.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
657.75,.OH-LXA,? (6),162.8,0.25,16.17,-1.4,492,3450,3381,61142,20.3,1.93,701,697,1.1,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6831.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
658.0,.OH-LXA,? (6),164.5,0.25,15.82,-1.4,532,3443,3379,61142,20.3,2.29,702,697,1.098,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6822.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
658.25,.OH-LXA,? (6),164.5,0.25,15.82,-1.4,532,3443,3379,61142,20.3,2.29,702,697,1.098,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6822.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
658.5,.OH-LXA,? (6),164.5,0.25,15.82,-1.1,532,3443,3379,61142,20.3,2.29,702,697,1.098,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6822.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
658.75,.OH-LXA,? (6),164.5,0.25,15.82,-1.1,532,3443,3379,61142,20.3,2.29,702,697,1.098,1.088,85.4,85.3,96.4,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6822.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
659.0,.OH-LXA,? (6),162.8,0.25,15.82,-1.4,580,3441,3376,61142,20.0,2.29,702,698,1.098,1.088,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
659.25,.OH-LXA,? (6),162.8,0.25,15.82,-1.4,580,3441,3376,61142,20.0,2.29,702,698,1.098,1.088,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
659.5,.OH-LXA,? (6),162.8,0.25,15.82,-2.1,580,3441,3376,61142,20.0,2.29,702,698,1.098,1.088,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
659.75,.OH-LXA,? (6),162.8,0.25,15.82,-2.1,580,3441,3376,61142,20.0,2.29,702,698,1.098,1.088,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6817.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
660.0,.OH-LXA,? (6),162.3,0.25,15.47,-1.8,632,3434,3367,61142,20.0,2.29,703,699,1.098,1.09,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6801.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
660.25,.OH-LXA,? (6),162.3,0.25,15.47,-1.8,632,3434,3367,61142,20.0,2.29,703,699,1.098,1.09,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6801.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
660.5,.OH-LXA,? (6),162.3,0.25,15.47,-1.4,632,3434,3367,61142,20.0,2.29,703,699,1.098,1.09,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6801.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
660.75,.OH-LXA,? (6),162.3,0.25,15.47,-1.4,632,3434,3367,61142,20.0,2.29,703,699,1.098,1.09,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6801.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
661.0,.OH-LXA,? (6),161.3,0.25,15.47,-1.4,672,3428,3361,61142,19.8,2.29,703,699,1.096,1.088,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6789.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
661.25,.OH-LXA,? (6),161.3,0.25,15.47,-1.4,672,3428,3361,61142,19.8,2.29,703,699,1.096,1.088,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6789.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
661.5,.OH-LXA,? (6),161.3,0.25,15.47,-1.4,672,3428,3361,61142,19.8,2.29,703,699,1.096,1.088,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6789.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
661.75,.OH-LXA,? (6),161.3,0.25,15.47,-1.4,672,3428,3361,61142,19.8,2.29,703,699,1.096,1.088,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6789.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
662.0,.OH-LXA,? (6),161.6,0.25,15.47,-1.1,716,3423,3374,61142,19.8,2.46,703,700,1.096,1.086,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6797.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
662.25,.OH-LXA,? (6),161.6,0.25,15.47,-1.1,716,3423,3374,61142,19.8,2.46,703,700,1.096,1.086,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6797.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
662.5,.OH-LXA,? (6),161.6,0.25,15.47,-0.7,716,3423,3374,61142,19.8,2.46,703,700,1.096,1.086,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6797.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
662.75,.OH-LXA,? (6),161.6,0.25,15.47,-0.7,716,3423,3374,61142,19.8,2.46,703,700,1.096,1.086,85.3,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6797.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
663.0,.OH-LXA,? (6),162.1,0.25,15.47,-0.7,764,3423,3361,61142,19.5,2.46,704,700,1.096,1.086,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6784.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
663.25,.OH-LXA,? (6),162.1,0.25,15.47,-0.7,764,3423,3361,61142,19.5,2.46,704,700,1.096,1.086,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6784.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
663.5,.OH-LXA,? (6),162.1,0.25,15.47,-0.4,764,3423,3361,61142,19.5,2.46,704,700,1.096,1.086,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6784.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
663.75,.OH-LXA,? (6),162.1,0.25,15.47,-0.4,764,3423,3361,61142,19.5,2.46,704,700,1.096,1.086,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6784.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
664.0,.OH-LXA,? (6),161.3,0.25,15.47,-0.7,812,3410,3354,61142,19.5,2.46,704,701,1.092,1.084,85.4,85.4,96.3,96.4,33.8,33.8,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6764.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
