Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_2,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_2.1,Gnd_3.1,Gnd_7.1,Gear_7,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear in transit (6),Gear_up
339.0,.OH-LXI,A321 (1),123.8,0.17,1.76,0.0,208,3670,3643,54590,15.5,-0.09,714,722,1.158,1.145,86.1,86.1,96.4,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
339.25,.OH-LXI,A321 (1),123.8,0.17,2.11,0.0,208,3670,3643,54590,15.5,-0.09,714,722,1.158,1.145,86.1,86.1,96.4,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
339.5,.OH-LXI,A321 (1),123.8,0.17,2.81,0.0,208,3670,3643,54590,15.5,-0.09,714,722,1.158,1.145,86.1,86.1,96.4,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
339.75,.OH-LXI,A321 (1),123.8,0.17,3.16,0.0,208,3670,3643,54590,15.5,-0.09,714,722,1.158,1.145,86.1,86.1,96.4,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
340.0,.OH-LXI,A321 (1),126.5,0.19,3.87,0.4,200,3670,3643,54590,15.5,-0.09,716,724,1.158,1.145,86.3,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
340.25,.OH-LXI,A321 (1),126.5,0.19,4.57,0.4,200,3670,3643,54590,15.5,-0.09,716,724,1.158,1.145,86.3,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
340.5,.OH-LXI,A321 (1),126.5,0.19,5.27,0.4,200,3670,3643,54590,15.5,-0.09,716,724,1.158,1.145,86.3,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
340.75,.OH-LXI,A321 (1),126.5,0.19,5.98,0.4,200,3670,3643,54590,15.5,-0.09,716,724,1.158,1.145,86.3,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7313.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
341.0,.OH-LXI,A321 (1),130.5,0.19,6.68,0.4,184,3650,3644,54590,16.0,-0.09,717,726,1.16,1.143,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7294.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
341.25,.OH-LXI,A321 (1),130.5,0.19,7.73,0.4,184,3650,3644,54590,16.0,-0.09,717,726,1.16,1.143,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7294.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
341.5,.OH-LXI,A321 (1),130.5,0.19,8.44,0.4,184,3650,3644,54590,16.0,-0.09,717,726,1.16,1.143,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7294.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
341.75,.OH-LXI,A321 (1),130.5,0.19,9.14,0.4,184,3650,3644,54590,16.0,-0.09,717,726,1.16,1.143,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7294.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
342.0,.OH-LXI,A321 (1),135.1,0.19,9.84,0.0,180,3662,3648,54590,16.0,1.14,717,727,1.16,1.146,86.1,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
342.25,.OH-LXI,A321 (1),135.1,0.19,10.2,0.0,180,3662,3648,54590,16.0,1.14,717,727,1.16,1.146,86.1,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
342.5,.OH-LXI,A321 (1),135.1,0.19,10.9,0.0,180,3662,3648,54590,16.0,1.14,717,727,1.16,1.146,86.1,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
342.75,.OH-LXI,A321 (1),135.1,0.19,11.25,0.0,180,3662,3648,54590,16.0,1.14,717,727,1.16,1.146,86.1,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
343.0,.OH-LXI,A321 (1),137.9,0.19,11.95,0.4,204,3684,3666,54590,16.3,1.14,718,728,1.162,1.145,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7350.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
343.25,.OH-LXI,A321 (1),137.9,0.19,12.3,0.4,204,3684,3666,54590,16.3,1.14,718,728,1.162,1.145,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7350.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
343.5,.OH-LXI,A321 (1),137.9,0.19,13.01,1.1,204,3684,3666,54590,16.3,1.14,718,728,1.162,1.145,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7350.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
343.75,.OH-LXI,A321 (1),137.9,0.19,13.36,1.1,204,3684,3666,54590,16.3,1.14,718,728,1.162,1.145,86.0,86.0,96.3,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7350.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
344.0,.OH-LXI,A321 (1),139.3,0.21,14.06,0.7,232,3668,3644,54590,16.3,1.14,719,728,1.16,1.145,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
344.25,.OH-LXI,A321 (1),139.3,0.21,14.77,0.7,232,3668,3644,54590,16.3,1.14,719,728,1.16,1.145,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
344.5,.OH-LXI,A321 (1),139.3,0.21,15.12,-0.4,232,3668,3644,54590,16.3,1.14,719,728,1.16,1.145,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
344.75,.OH-LXI,A321 (1),139.3,0.21,15.47,-0.4,232,3668,3644,54590,16.3,1.14,719,728,1.16,1.145,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
345.0,.OH-LXI,A321 (1),140.8,0.21,15.82,-1.4,268,3672,3648,54590,16.3,1.14,719,730,1.162,1.148,86.0,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.4,0.6,0.3,0.0,0.0,0.0,0,7320.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
345.25,.OH-LXI,A321 (1),140.8,0.21,15.82,-1.4,268,3672,3648,54590,16.3,1.14,719,730,1.162,1.148,86.0,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.4,0.6,0.3,0.0,0.0,0.0,0,7320.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
345.5,.OH-LXI,A321 (1),140.8,0.21,15.82,-2.8,268,3672,3648,54590,16.3,1.14,719,730,1.162,1.148,86.0,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.4,0.6,0.3,0.0,0.0,0.0,0,7320.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
345.75,.OH-LXI,A321 (1),140.8,0.21,15.47,-2.8,268,3672,3648,54590,16.3,1.14,719,730,1.162,1.148,86.0,86.1,96.3,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.4,0.6,0.3,0.0,0.0,0.0,0,7320.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
346.0,.OH-LXI,A321 (1),142.3,0.21,15.12,-2.8,308,3677,3652,54572,16.3,1.32,721,730,1.158,1.143,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0,7329.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
346.25,.OH-LXI,A321 (1),142.3,0.21,15.12,-2.8,308,3677,3652,54572,16.3,1.32,721,730,1.158,1.143,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0,7329.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
346.5,.OH-LXI,A321 (1),142.3,0.21,14.77,-2.1,308,3677,3652,54572,16.3,1.32,721,730,1.158,1.143,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0,7329.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
346.75,.OH-LXI,A321 (1),142.3,0.21,14.77,-2.1,308,3677,3652,54572,16.3,1.32,721,730,1.158,1.143,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0,7329.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
347.0,.OH-LXI,A321 (1),143.3,0.21,14.77,-1.4,348,3666,3644,54572,15.8,1.32,721,731,1.16,1.146,86.1,86.1,96.1,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
347.25,.OH-LXI,A321 (1),143.3,0.21,15.12,-1.4,348,3666,3644,54572,15.8,1.32,721,731,1.16,1.146,86.1,86.1,96.1,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
347.5,.OH-LXI,A321 (1),143.3,0.21,15.47,-0.7,348,3666,3644,54572,15.8,1.32,721,731,1.16,1.146,86.1,86.1,96.1,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
347.75,.OH-LXI,A321 (1),143.3,0.21,15.47,-0.7,348,3666,3644,54572,15.8,1.32,721,731,1.16,1.146,86.1,86.1,96.1,96.0,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
348.0,.OH-LXI,A321 (1),143.0,0.22,15.47,-0.7,388,3666,3639,54572,15.8,1.32,722,732,1.156,1.141,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7305.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348.25,.OH-LXI,A321 (1),143.0,0.22,15.82,-0.7,388,3666,3639,54572,15.8,1.32,722,732,1.156,1.141,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7305.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348.5,.OH-LXI,A321 (1),143.0,0.22,15.82,0.0,388,3666,3639,54572,15.8,1.32,722,732,1.156,1.141,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7305.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348.75,.OH-LXI,A321 (1),143.0,0.22,16.17,0.0,388,3666,3639,54572,15.8,1.32,722,732,1.156,1.141,86.1,86.0,96.1,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7305.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
349.0,.OH-LXI,A321 (1),142.5,0.22,16.52,0.4,428,3657,3632,54572,15.5,1.32,722,732,1.158,1.145,86.1,86.0,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7289.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
349.25,.OH-LXI,A321 (1),142.5,0.22,16.52,0.4,428,3657,3632,54572,15.5,1.32,722,732,1.158,1.145,86.1,86.0,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7289.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
349.5,.OH-LXI,A321 (1),142.5,0.22,16.88,0.0,428,3657,3632,54572,15.5,1.32,722,732,1.158,1.145,86.1,86.0,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7289.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
349.75,.OH-LXI,A321 (1),142.5,0.22,16.88,0.0,428,3657,3632,54572,15.5,1.32,722,732,1.158,1.145,86.1,86.0,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7289.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
350.0,.OH-LXI,A321 (1),144.3,0.22,16.88,-1.1,476,3668,3648,54572,15.5,1.85,723,734,1.156,1.143,86.1,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7316.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
350.25,.OH-LXI,A321 (1),144.3,0.22,16.88,-1.1,476,3668,3648,54572,15.5,1.85,723,734,1.156,1.143,86.1,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7316.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
350.5,.OH-LXI,A321 (1),144.3,0.22,16.88,-1.1,476,3668,3648,54572,15.5,1.85,723,734,1.156,1.143,86.1,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7316.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
350.75,.OH-LXI,A321 (1),144.3,0.22,17.23,-1.1,476,3668,3648,54572,15.5,1.85,723,734,1.156,1.143,86.1,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7316.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
351.0,.OH-LXI,A321 (1),142.1,0.22,17.23,-1.1,516,3664,3646,54572,15.3,1.85,723,735,1.162,1.141,86.1,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
351.25,.OH-LXI,A321 (1),142.1,0.22,17.23,-1.1,516,3664,3646,54572,15.3,1.85,723,735,1.162,1.141,86.1,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
351.5,.OH-LXI,A321 (1),142.1,0.22,16.88,-1.1,516,3664,3646,54572,15.3,1.85,723,735,1.162,1.141,86.1,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
351.75,.OH-LXI,A321 (1),142.1,0.22,16.88,-1.1,516,3664,3646,54572,15.3,1.85,723,735,1.162,1.141,86.1,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0,7310.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
352.0,.OH-LXI,A321 (1),144.6,0.22,16.88,-1.1,572,3672,3639,54572,15.3,1.85,725,735,1.158,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7311.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
352.25,.OH-LXI,A321 (1),144.6,0.22,16.88,-1.1,572,3672,3639,54572,15.3,1.85,725,735,1.158,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7311.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
352.5,.OH-LXI,A321 (1),144.6,0.22,16.88,-0.7,572,3672,3639,54572,15.3,1.85,725,735,1.158,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7311.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
352.75,.OH-LXI,A321 (1),144.6,0.22,16.88,-0.7,572,3672,3639,54572,15.3,1.85,725,735,1.158,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7311.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
353.0,.OH-LXI,A321 (1),143.5,0.22,17.23,-0.7,620,3666,3646,54572,15.3,1.85,725,736,1.158,1.143,86.3,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
353.25,.OH-LXI,A321 (1),143.5,0.22,17.23,-0.7,620,3666,3646,54572,15.3,1.85,725,736,1.158,1.143,86.3,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
353.5,.OH-LXI,A321 (1),143.5,0.22,17.23,-1.1,620,3666,3646,54572,15.3,1.85,725,736,1.158,1.143,86.3,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
353.75,.OH-LXI,A321 (1),143.5,0.22,17.23,-1.1,620,3666,3646,54572,15.3,1.85,725,736,1.158,1.143,86.3,86.1,96.0,95.9,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7312.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354.0,.OH-LXI,A321 (1),143.6,0.22,17.23,-1.4,668,3668,3635,54553,15.3,1.93,725,737,1.156,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7303.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354.25,.OH-LXI,A321 (1),143.6,0.22,17.23,-1.4,668,3668,3635,54553,15.3,1.93,725,737,1.156,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7303.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354.5,.OH-LXI,A321 (1),143.6,0.22,16.88,-1.8,668,3668,3635,54553,15.3,1.93,725,737,1.156,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7303.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354.75,.OH-LXI,A321 (1),143.6,0.22,16.88,-1.8,668,3668,3635,54553,15.3,1.93,725,737,1.156,1.143,86.3,86.1,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7303.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
355.0,.OH-LXI,A321 (1),142.3,0.22,16.88,-1.8,720,3639,3637,54553,15.0,1.93,726,737,1.154,1.141,86.3,86.3,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7276.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
355.25,.OH-LXI,A321 (1),142.3,0.22,17.23,-1.8,720,3639,3637,54553,15.0,1.93,726,737,1.154,1.141,86.3,86.3,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7276.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
355.5,.OH-LXI,A321 (1),142.3,0.22,17.23,-1.8,720,3639,3637,54553,15.0,1.93,726,737,1.154,1.141,86.3,86.3,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7276.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
355.75,.OH-LXI,A321 (1),142.3,0.22,17.23,-1.8,720,3639,3637,54553,15.0,1.93,726,737,1.154,1.141,86.3,86.3,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7276.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356.0,.OH-LXI,A321 (1),140.5,0.22,17.23,-1.4,768,3644,3630,54553,15.0,1.93,726,737,1.156,1.139,86.3,86.1,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7274.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356.25,.OH-LXI,A321 (1),140.5,0.22,17.23,-1.4,768,3644,3630,54553,15.0,1.93,726,737,1.156,1.139,86.3,86.1,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7274.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356.5,.OH-LXI,A321 (1),140.5,0.22,17.23,-1.4,768,3644,3630,54553,15.0,1.93,726,737,1.156,1.139,86.3,86.1,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7274.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
356.75,.OH-LXI,A321 (1),140.5,0.22,17.23,-1.4,768,3644,3630,54553,15.0,1.93,726,737,1.156,1.139,86.3,86.1,95.9,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7274.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357.0,.OH-LXI,A321 (1),142.4,0.22,17.23,-1.4,824,3664,3633,54553,14.5,1.93,727,738,1.158,1.143,86.3,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7297.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357.25,.OH-LXI,A321 (1),142.4,0.22,17.23,-1.4,824,3664,3633,54553,14.5,1.93,727,738,1.158,1.143,86.3,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7297.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357.5,.OH-LXI,A321 (1),142.4,0.22,17.23,-3.5,824,3664,3633,54553,14.5,1.93,727,738,1.158,1.143,86.3,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7297.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357.75,.OH-LXI,A321 (1),142.4,0.22,17.23,-3.5,824,3664,3633,54553,14.5,1.93,727,738,1.158,1.143,86.3,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7297.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
358.0,.OH-LXI,A321 (1),143.4,0.22,17.23,-7.7,872,3633,3644,54553,14.5,1.58,728,739,1.15,1.141,86.4,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,6.9,6.8,7.3,0.0,0.0,0.0,0,7277.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
358.25,.OH-LXI,A321 (1),143.4,0.22,17.58,-7.7,872,3633,3644,54553,14.5,1.58,728,739,1.15,1.141,86.4,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,6.9,6.8,7.3,0.0,0.0,0.0,0,7277.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
358.5,.OH-LXI,A321 (1),143.4,0.22,17.58,-12.7,872,3633,3644,54553,14.5,1.58,728,739,1.15,1.141,86.4,86.3,96.0,95.8,33.8,33.8,1,1,0,3.0,20.0,0,0,6.9,6.8,7.3,0.0,0.0,0.0,0,7277.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
