Time (secs),A/C Tail Number,A/C Type,City Pair - To,City Pair - From,Flight Number,Date - Day,Date - Month,UTC - Hour,UTC - Minute,UTC - Second,Air / Gnd,Ground Speed,Computed Airspeed,Mach (derived),Pitch Angle,Roll Angle,Altitude (1013.25mB),Selected Baro Setting Capt,Present Pos - Latitude,Present Pos - Longitude,Magnetic Heading,True Heading,Fuel Flow Eng 1,Fuel Flow Eng 2,Actual Gross Weight,Total Air Temp,Drift Angle,Wind Direction True,Wind Speed,EGT Eng 1,EGT Eng 2,_EPR Actual Eng 1,_EPR Actual Eng 2,N1 Actual Eng 1,N1 Actual Eng 2,N2 Actual Eng 1,N2 Actual Eng 2,Throttle Angle Eng 1,Throttle Angle Eng 2,Pack 1 Flow Ctl Valve,Pack 2 Flow Ctl Valve,Gear (left),Land Gear Squat Switch - Nose,Flap Handle (derived),Flap Angle,Reverser Deployed Eng 1,Reverser Deployed Eng 2,Left Spoiler 1 Out,Right Spoiler 1 Out,Spoiler Pos LH 2,Spoiler Pos LH 4,Spoiler Pos LH 5,Spoiler Pos RH 2,Spoiler Pos RH 3,Spoiler Pos RH 5,Speed Brake Command
1221.000,.OH-LVH,,EFHK,,,,6,,,,Air (0),444,304.6,,U 3.87,L 0.7,24488,1004,,,49.2,51.2,2248,2211,,-6.3,,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1221.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221.500,,,,,,,,,,,,,,,U 3.87,L 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1221.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222.000,,,,,,,,,,,Air (0),444,304.5,,U 3.87,L 1.1,24524,,,E013 19.59,49.2,51.2,2235,2211,55766,,-2.90,,,709,710,0.000,0.000,88.6,88.6,96.5,96.4,22.5,22.5,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),0.0,0.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1222.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1222.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223.000,,,,,,,,,12,33,Air (0),444,304.3,,U 3.87,L 1.1,24560,,,,49.2,51.2,2242,2220,,-6.3,,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1223.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1223.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224.000,,A319 (5),,ESGG,FIN6LF  ,16,,7,,,Air (0),444,303.9,0.72,U 3.87,L 1.1,24596,,N57 33.91,,49.2,51.3,2240,2208,,,,162.4,24,709,710,0.000,0.000,88.8,88.6,96.6,96.4,22.5,22.5,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),0.0,0.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
1224.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1224.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.000,.OH-LVH,,EFHK,,,,6,,,,Air (0),444,303.8,,U 3.87,L 1.1,24632,1004,,,49.2,51.3,2235,2200,,-6.5,,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1225.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1225.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226.000,,,,,,,,,,,Air (0),444,303.6,,U 3.87,L 1.1,24668,,,E013 20.29,49.2,51.3,2238,2204,55766,,-2.99,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),0.0,0.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1226.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1226.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227.000,,,,,,,,,12,37,Air (0),444,303.8,,U 3.87,L 1.4,24704,,,,49.2,51.4,2233,2197,,-6.5,,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1227.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227.500,,,,,,,,,,,,,,,U 3.87,L 1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1227.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228.000,,A319 (5),,ESGG,FIN6LF  ,16,,7,,,Air (0),444,303.6,0.72,U 3.87,L 1.1,24740,,N57 34.23,,49.2,51.5,2228,2197,,,,159.6,25,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),0.0,0.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
1228.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1228.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229.000,.OH-LVH,,EFHK,,,,6,,,,Air (0),444,303.3,,U 3.87,L 1.1,24776,1004,,,49.6,51.6,2222,2197,,-6.5,,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1229.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1229.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230.000,,,,,,,,,,,Air (0),444,302.6,,U 3.87,L 1.1,24808,,,E013 20.95,49.6,51.6,2222,2195,55766,,-3.25,,,709,710,0.000,0.000,88.6,88.6,96.6,96.4,22.5,22.5,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),0.0,0.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1230.250,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230.500,,,,,,,,,,,,,,,U 3.87,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
1230.750,,,,,,,,,,,,,,,U 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231.000,,,,,,,,,12,41,Air (0),444,302.8,,U 3.52,L 1.1,24844,,,,49.6,51.6,2217,2182,,-6.8,,,,709,710,0.000,0.000,88.6,88.8,96.6,96.4,22.5,22.5,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
1231.250,,,,,,,,,,,,,,,U 3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231.500,,,,,,,,,,,,,,,U 3.52,L 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
