Time (secs),A/C Tail Number,A/C Type,City Pair - To,City Pair - From,Flight Number,Date - Day,Date - Month,UTC - Hour,UTC - Minute,UTC - Second,Air / Gnd,Ground Speed,Computed Airspeed,Mach (derived),Pitch Angle,Roll Angle,Altitude (1013.25mB),Selected Baro Setting Capt,Present Pos - Latitude,Present Pos - Longitude,Magnetic Heading,True Heading,Fuel Flow Eng 1,Fuel Flow Eng 2,Actual Gross Weight,Total Air Temp,Drift Angle,Wind Direction True,Wind Speed,EGT Eng 1,EGT Eng 2,_EPR Actual Eng 1,_EPR Actual Eng 2,N1 Actual Eng 1,N1 Actual Eng 2,N2 Actual Eng 1,N2 Actual Eng 2,Throttle Angle Eng 1,Throttle Angle Eng 2,Pack 1 Flow Ctl Valve,Pack 2 Flow Ctl Valve,Gear (left),Land Gear Squat Switch - Nose,Flap Handle (derived),Flap Angle,Reverser Deployed Eng 1,Reverser Deployed Eng 2,Left Spoiler 1 Out,Right Spoiler 1 Out,Spoiler Pos LH 2,Spoiler Pos LH 4,Spoiler Pos LH 5,Spoiler Pos RH 2,Spoiler Pos RH 3,Spoiler Pos RH 5,Speed Brake Command
5.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
5.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.000,,,,,,,,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,*E024 58.98,*322.4,*329.5,*0,*350,*0,,*0.00,,,*187,*509,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
6.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
6.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.000,,,,,,,,,*2,*4,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,,*322.4,*329.5,*0,*345,,*25.8,,,,*187,*508,*0.000,*0.000,*0.0,*19.6,*0.0,*60.9,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
7.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.500,,,,,,,,,,,,,,,* 0.00,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
7.750,,,,,,,,,,,,,,,* 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.000,,*A319 (5),,*EFHK,*FIN5AN  ,*16,,*9,,,*G - Gnd (7),*0,*0.0,*0.00,*U 0.35,*L 0.4,*272,,*N60 04.83,,*322.4,*329.5,*0,*334,,,,*0.0,*0,*187,*513,*0.000,*0.000,*0.0,*19.8,*0.0,*61.1,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,*NOTCMD (0)
8.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
8.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.000,*.OH-LVH,,*ESGG,,,,*6,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,*1009,,,*322.4,*329.5,*0,*336,,*25.8,,,,*187,*510,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
9.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
9.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.000,,,,,,,,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,*E024 58.98,*322.4,*329.5,*0,*350,*0,,*0.00,,,*187,*509,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
10.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
10.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.000,,,,,,,,,*2,*4,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,,*322.4,*329.5,*0,*345,,*25.8,,,,*187,*508,*0.000,*0.000,*0.0,*19.6,*0.0,*60.9,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
11.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.500,,,,,,,,,,,,,,,* 0.00,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
11.750,,,,,,,,,,,,,,,* 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.000,,*A319 (5),,*EFHK,*FIN5AN  ,*16,,*9,,,*G - Gnd (7),*0,*0.0,*0.00,*U 0.35,*L 0.4,*272,,*N60 04.83,,*322.4,*329.5,*0,*334,,,,*0.0,*0,*187,*513,*0.000,*0.000,*0.0,*19.8,*0.0,*61.1,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,*NOTCMD (0)
12.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
12.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.000,*.OH-LVH,,*ESGG,,,,*6,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,*1009,,,*322.4,*329.5,*0,*336,,*25.8,,,,*187,*510,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
13.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
13.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.000,,,,,,,,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,*E024 58.98,*322.4,*329.5,*0,*350,*0,,*0.00,,,*187,*509,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
14.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
14.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.000,,,,,,,,,*2,*4,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,,*322.4,*329.5,*0,*345,,*25.8,,,,*187,*508,*0.000,*0.000,*0.0,*19.6,*0.0,*60.9,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
15.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.500,,,,,,,,,,,,,,,* 0.00,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
15.750,,,,,,,,,,,,,,,* 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.000,,*A319 (5),,*EFHK,*FIN5AN  ,*16,,*9,,,*G - Gnd (7),*0,*0.0,*0.00,*U 0.35,*L 0.4,*272,,*N60 04.83,,*322.4,*329.5,*0,*334,,,,*0.0,*0,*187,*513,*0.000,*0.000,*0.0,*19.8,*0.0,*61.1,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,*NOTCMD (0)
16.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
16.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.000,*.OH-LVH,,*ESGG,,,,*6,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,*1009,,,*322.4,*329.5,*0,*336,,*25.8,,,,*187,*510,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
17.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
17.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.000,,,,,,,,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,*E024 58.98,*322.4,*329.5,*0,*350,*0,,*0.00,,,*187,*509,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
18.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
18.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.000,,,,,,,,,*2,*4,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,,*322.4,*329.5,*0,*345,,*25.8,,,,*187,*508,*0.000,*0.000,*0.0,*19.6,*0.0,*60.9,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
19.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.500,,,,,,,,,,,,,,,* 0.00,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
19.750,,,,,,,,,,,,,,,* 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.000,,*A319 (5),,*EFHK,*FIN5AN  ,*16,,*9,,,*G - Gnd (7),*0,*0.0,*0.00,*U 0.35,*L 0.4,*272,,*N60 04.83,,*322.4,*329.5,*0,*334,,,,*0.0,*0,*187,*513,*0.000,*0.000,*0.0,*19.8,*0.0,*61.1,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,*NOTCMD (0)
20.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
20.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.000,*.OH-LVH,,*ESGG,,,,*6,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,*1009,,,*322.4,*329.5,*0,*336,,*25.8,,,,*187,*510,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
21.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
21.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.000,,,,,,,,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,*E024 58.98,*322.4,*329.5,*0,*350,*0,,*0.00,,,*187,*509,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
22.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
22.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.000,,,,,,,,,*2,*4,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,,*322.4,*329.5,*0,*345,,*25.8,,,,*187,*508,*0.000,*0.000,*0.0,*19.6,*0.0,*60.9,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
23.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.500,,,,,,,,,,,,,,,* 0.00,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
23.750,,,,,,,,,,,,,,,* 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.000,,*A319 (5),,*EFHK,*FIN5AN  ,*16,,*9,,,*G - Gnd (7),*0,*0.0,*0.00,*U 0.35,*L 0.4,*272,,*N60 04.83,,*322.4,*329.5,*0,*334,,,,*0.0,*0,*187,*513,*0.000,*0.000,*0.0,*19.8,*0.0,*61.1,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,*NOTCMD (0)
24.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
24.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.000,*.OH-LVH,,*ESGG,,,,*6,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,*1009,,,*322.4,*329.5,*0,*336,,*25.8,,,,*187,*510,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
25.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
25.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.000,,,,,,,,,,,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,*E024 58.98,*322.4,*329.5,*0,*350,*0,,*0.00,,,*187,*509,*0.000,*0.000,*0.0,*19.8,*0.0,*61.0,*-2.8,*-2.8,*F/CLSD (0),*F/CLSD (0),*Gear down - ground (3),*Gnd (1),*0.0,*0.0,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
26.250,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.500,,,,,,,,,,,,,,,*U 0.35,*L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*Not Out (0),*Not Out (0),,,,,,,
26.750,,,,,,,,,,,,,,,*U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.000,,,,,,,,,*2,*4,*G - Gnd (7),*0,*0.0,,*U 0.35,*L 0.4,*272,,,,*322.4,*329.5,*0,*345,,*25.8,,,,*187,*508,*0.000,*0.000,*0.0,*19.6,*0.0,*60.9,*-2.8,*-2.8,,,*Gear down - ground (3),*Gnd (1),,,*Normal (0),*Normal (0),*Not Out (0),*Not Out (0),* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,* 0.0,
